"","MONTH","WKDY_IM","HOUR_IM","REL_ROAD","LGTCON_IM","WEATHR_IM","VTRAFWAY","VSURCOND","VTRAFCON","SPEEDREL","PCRASH1_IM","PBSEX","PBCWALK","PBSWALK","PEDPOS","MOTMAN","PEDCGP","MDRDSTRD","DRIMPAIR","MVISOBSC","MTM_CRSH","NMIMPAIR","MPR_ACT","INJ_SEV","PBAGE","BDYcats","SPcats","LIMcats"
"9019","wint","fri","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","straight","740","no","no","no","2","notImpair","3","TRUE","31_45","auto","unk","50"
"9020","wint","fri","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","straight","740","no","no","no","12","notImpair","3","TRUE","31_45","auto","unk","50"
"9021","wint","fri","nightEarly","onRoad","dawnDusk","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","straight","740","no","no","no","11","notImpair","3","TRUE","31_45","auto","unk","50"
"9022","spring","sat","morn","onRoad","day","cloud","twoWayNoDivide","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","TRUE","61_75","auto","0_5","45"
"9023","wint","wkday","aftern","offRoad","day","snow","twoWayNoDivide","wetOther","physSign","no","14","male","0","0","unk","unk","400","no","no","no","0","notImpair","6","FALSE","16_30","auto","20_25","25"
"9026","wint","wkday","morn","onRoad","darkLgt","cloud","twoWayNoDivide","dry","none","no","15","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","TRUE","46_60","motorcycle","unk","45"
"9027","wint","wkday","morn","onRoad","darkLgt","cloud","twoWayNoDivide","dry","none","no","15","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","46_60","motorcycle","unk","45"
"9028","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","1","0","crossWalk","left","740","no","no","no","11","notImpair","3","FALSE","61_75","vanLight","unk","35"
"9029","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","1","0","crossWalk","left","740","no","no","no","3","notImpair","3","FALSE","61_75","vanLight","unk","35"
"9030","spring","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","1","0","crossWalk","left","740","no","no","no","2","notImpair","3","FALSE","61_75","vanLight","unk","35"
"9032","wint","fri","nightEarly","onRoad","darkLgt","cloud","twoWayNoDivide","dry","none","unk","1","male","0","0","lane","unk","990","yes","no","yes","2","notImpair","99","TRUE","61_75","auto","unk","55"
"9033","wint","wkday","aftern","onRoad","day","rain","unk","wet","none","no","1","male","0","0","lane","unk","740","no","no","yes","1","notImpair","3","FALSE","0_15","utility","unk","35"
"9034","wint","wkday","aftern","onRoad","day","rain","unk","wet","none","no","1","male","0","0","lane","unk","740","no","no","yes","12","notImpair","3","FALSE","0_15","utility","unk","35"
"9037","wint","wkday","morn","onRoad","darkLgt","rain","unk","dry","none","no","1","female","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","16_30","lightTruck","unk","15"
"9039","wint","sat","morn","onRoad","day","clear","unk","dry","physSign","no","10","female","0","0","lane","right","790","no","no","no","2","notImpair","3","FALSE","46_60","auto","unk","unk"
"9040","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","physSign","unk","10","male","0","0","lane","right","790","yes","no","yes","2","notImpair","3","FALSE","31_45","auto","unk","30"
"9043","spring","sun","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","10","male","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","46_60","vanLight","unk","40"
"9044","wint","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","4","notImpair","8","FALSE","0_15","lightTruck","unk","25"
"9045","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","10","female","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","31_45","vanLight","unk","45"
"9046","wint","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","10","female","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","0_15","vanLight","unk","45"
"9047","wint","wkday","aftern","onRoad","day","clear","oneWay","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","30"
"9050","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","yes","no","no","0","notImpair","3","TRUE","0_15","auto","unk","25"
"9051","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","16_30","auto","unk","25"
"9052","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","unk","10","male","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","75plus","auto","unk","35"
"9053","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","lightSignal","no","11","male","1","1","inters","left","790","no","no","no","19","notImpair","3","TRUE","46_60","utility","unk","35"
"9063","spring","wkday","nightEarly","onRoad","day","cloud","unk","dry","none","unk","14","male","0","0","lane","unk","740","yes","no","yes","1","notImpair","3","FALSE","0_15","lightTruck","unk","unk"
"9065","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","physSign","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","16_30","lightTruck","unk","30"
"9066","wint","wkday","aftern","onRoad","darkLgt","rain","twoWayNoDivide","wet","none","unk","1","male","0","0","lane","unk","750","yes","no","yes","0","notImpair","3","FALSE","31_45","utility","unk","unk"
"9068","spring","wkday","aftern","offRoad","day","clear","nonTraffic","unk","none","unk","unk","male","0","0","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","61_75","lightTruck","unk","none"
"9071","wint","wkday","nightEarly","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","yes","1","male","0","0","shoulder","unk","400","yes","no","no","0","notImpair","9","FALSE","31_45","vanLight","unk","25"
"9073","wint","wkday","aftern","onRoad","day","cloud","twoWayDivide","dry","physSign","no","11","male","0","0","lane","left","790","no","no","no","0","notImpair","3","FALSE","31_45","lightTruck","unk","40"
"9074","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","no","10","female","1","1","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","25"
"9075","wint","wkday","morn","onRoad","darkLgt","rain","twoWayNoDivide","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","lightTruck","unk","25"
"9076","wint","wkday","morn","onRoad","darkLgt","rain","twoWayNoDivide","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","16_30","lightTruck","unk","25"
"9077","wint","sat","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","utility","unk","40"
"9078","spring","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","none","no","11","male","0","0","inters","left","790","no","no","no","0","notImpair","3","FALSE","16_30","auto","unk","5"
"9079","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","61_75","auto","unk","25"
"9080","wint","fri","aftern","onRoad","day","clear","unk","dry","physSign","no","1","male","0","0","inters","straight","750","no","no","yes","0","notImpair","3","FALSE","31_45","auto","unk","15"
"9084","wint","wkday","nightEarly","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","unk","unk","990","no","no","no","0","notImpair","9","FALSE","75plus","utility","40_55","55"
"9085","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","physSign","no","4","female","0","0","lane","straight","750","no","no","no","12","notImpair","3","FALSE","46_60","utility","unk","unk"
"9086","wint","wkday","morn","onRoad","day","clear","twoWayNoDivide","wet","physSign","no","4","female","0","0","lane","straight","750","no","no","no","2","notImpair","3","FALSE","46_60","utility","unk","unk"
"9092","spring","wkday","morn","onRoad","day","clear","twoWayNoDivide","dry","none","no","11","female","0","0","unk","left","790","no","no","no","0","notImpair","3","FALSE","31_45","auto","unk","35"
"9093","wint","fri","nightLate","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","1","male","1","0","crossWalk","straight","740","no","no","no","11","notImpair","3","FALSE","46_60","auto","unk","35"
"9095","spring","sat","nightEarly","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","physSign","no","11","female","0","0","inters","left","790","no","no","no","12","notImpair","3","FALSE","16_30","auto","unk","20"
"9097","wint","wkday","morn","onRoad","day","cloud","unk","dry","lightSignal","no","1","female","1","0","crossWalk","straight","750","yes","no","yes","0","notImpair","3","FALSE","61_75","utility","unk","unk"
"9098","wint","wkday","nightEarly","offRoad","darkLgt","clear","unk","dry","none","no","1","male","0","0","shoulder","unk","990","yes","no","yes","0","notImpair","11","FALSE","46_60","auto","unk","unk"
"9099","wint","wkday","nightEarly","onRoad","darkLgt","rain","twoWayDivide","wet","lightSignal","no","10","male","1","0","crossWalk","right","790","yes","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","30"
"9100","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","10","male","0","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","16_30","vanLight","unk","unk"
"9103","wint","wkday","aftern","onRoad","day","clear","unk","dry","none","no","1","male","0","0","lane","unk","400","no","no","no","0","notImpair","5","FALSE","61_75","heavyTruck","unk","unk"
"9104","wint","fri","morn","onRoad","day","clear","unk","dry","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"9105","spring","wkday","nightEarly","onRoad","day","clear","unk","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","0_5","25"
"9106","spring","wkday","nightEarly","onRoad","day","clear","unk","dry","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","75plus","auto","0_5","25"
"9110","wint","fri","nightEarly","onRoad","darkLgt","rain","twoWayDivide","wet","lightSignal","no","11","female","1","1","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","lightTruck","unk","35"
"9112","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","11","female","1","1","crossWalk","left","790","no","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","25"
"9113","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","11","female","1","1","crossWalk","left","790","no","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","25"
"9114","wint","wkday","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","female","1","0","inters","straight","750","no","no","yes","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"9115","wint","wkday","morn","onRoad","darkLgt","rain","twoWayNoDivide","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","no","no","no","0","tempImpair","3","FALSE","16_30","auto","unk","unk"
"9116","spring","sat","nightLate","onRoad","darkLgt","clear","unk","dry","none","no","8","female","0","0","lane","unk","990","no","yes","no","0","notImpair","8","TRUE","16_30","auto","unk","25"
"9118","wint","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","unk","14","male","0","0","lane","unk","740","yes","no","yes","6","notImpair","3","FALSE","0_15","utility","0_5","unk"
"9119","wint","sat","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","unk","14","male","0","0","lane","unk","740","yes","no","yes","1","notImpair","3","FALSE","0_15","utility","0_5","unk"
"9120","wint","wkday","morn","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","female","0","0","inters","straight","990","no","no","no","4","notImpair","8","FALSE","31_45","auto","unk","45"
"9130","wint","fri","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","75plus","auto","unk","unk"
"9133","wint","sat","nightEarly","onRoad","darkLgt","snow","unk","wet","lightSignal","no","11","female","9","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"9134","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","male","9","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","31_45","lightTruck","unk","unk"
"9135","wint","wkday","morn","onRoad","darkLgt","cloud","twoWayNoDivide","wet","physSign","no","11","female","0","0","lane","left","790","no","no","no","2","notImpair","3","FALSE","31_45","utility","unk","40"
"9136","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","unk"
"9137","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","male","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","0_15","auto","unk","unk"
"9138","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","13","female","0","0","unk","straight","200","no","no","no","0","notImpair","2","FALSE","46_60","auto","unk","unk"
"9139","wint","wkday","aftern","onRoad","day","clear","unk","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","yes","0","notImpair","3","FALSE","31_45","auto","unk","25"
"9140","wint","wkday","morn","onRoad","day","rain","unk","wet","unk","no","1","female","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","75plus","auto","unk","25"
"9141","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","12","notImpair","3","TRUE","16_30","lightTruck","55_200","35"
"9142","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","19","notImpair","3","TRUE","16_30","lightTruck","55_200","35"
"9143","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","2","notImpair","3","TRUE","16_30","lightTruck","55_200","35"
"9144","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","19","notImpair","12","TRUE","16_30","lightTruck","55_200","35"
"9145","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","12","notImpair","12","TRUE","16_30","lightTruck","55_200","35"
"9146","spring","sat","nightLate","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","990","no","no","no","2","notImpair","12","TRUE","16_30","lightTruck","55_200","35"
"9149","wint","wkday","aftern","onRoad","darkNotLgt","clear","nonTraffic","unk","none","no","11","male","0","1","lane","unk","740","no","no","no","11","notImpair","3","FALSE","46_60","bus","unk","none"
"9150","wint","wkday","aftern","onRoad","darkNotLgt","clear","nonTraffic","unk","none","no","11","male","0","1","lane","unk","740","no","no","no","12","notImpair","3","FALSE","46_60","bus","unk","none"
"9151","wint","wkday","aftern","onRoad","darkNotLgt","clear","nonTraffic","unk","none","no","11","male","0","1","lane","unk","740","no","no","no","19","notImpair","3","FALSE","46_60","bus","unk","none"
"9152","wint","wkday","aftern","onRoad","darkNotLgt","clear","nonTraffic","unk","none","no","11","male","0","1","lane","unk","740","no","no","no","2","notImpair","3","FALSE","46_60","bus","unk","none"
"9153","wint","fri","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","19","notImpair","3","TRUE","46_60","vanLight","35_40","45"
"9154","wint","fri","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","46_60","vanLight","35_40","45"
"9155","wint","fri","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","wet","none","no","1","male","0","0","lane","unk","750","no","no","no","12","notImpair","3","TRUE","46_60","vanLight","35_40","45"
"9156","spring","wkday","morn","onRoad","day","cloud","unk","unk","unk","no","10","male","0","0","lane","right","990","no","no","yes","0","notImpair","8","FALSE","16_30","utility","unk","unk"
"9158","wint","fri","nightLate","onRoad","darkLgt","clear","twoWayDivide","dry","lightSignal","no","11","male","1","1","crossWalk","left","790","no","no","no","11","notImpair","3","FALSE","46_60","auto","20_25","45"
"9162","wint","fri","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","yes","2","physImpair","3","TRUE","46_60","auto","10_15","40"
"9165","wint","fri","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","no","11","male","1","0","crossWalk","left","790","no","no","yes","3","physImpair","3","TRUE","46_60","auto","10_15","40"
"9167","wint","wkday","aftern","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","female","1","0","crossWalk","left","790","yes","no","no","0","notImpair","3","FALSE","16_30","utility","unk","unk"
"9168","wint","fri","nightLate","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","lightSignal","unk","1","female","0","0","lane","unk","350","yes","no","yes","5","notImpair","11","FALSE","61_75","auto","unk","45"
"9172","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9173","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","16_30","vanLight","30_35","35"
"9174","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","female","1","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","0_15","lightTruck","unk","25"
"9175","wint","fri","morn","onRoad","darkLgt","cloud","twoWayNoDivide","dry","physSign","no","1","female","0","0","crossWalk","straight","750","no","no","no","0","notImpair","3","FALSE","16_30","lightTruck","unk","25"
"9176","wint","fri","aftern","offRoad","day","clear","ramp","wetOther","none","no","2","male","0","0","unk","unk","990","no","no","no","0","notImpair","8","FALSE","16_30","auto","10_15","50"
"9177","wint","sat","aftern","offRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","13","male","0","0","nonTraffic","unk","200","no","no","no","0","notImpair","14","FALSE","31_45","auto","unk","25"
"9178","wint","wkday","morn","onRoad","day","clear","unk","dry","none","no","9","male","0","0","lane","unk","200","yes","no","yes","0","notImpair","11","FALSE","46_60","utility","unk","unk"
"9179","wint","wkday","morn","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","lightSignal","no","11","male","1","0","lane","left","790","no","no","no","2","notImpair","11","FALSE","61_75","auto","5_10","40"
"9180","wint","wkday","morn","onRoad","darkNotLgt","rain","twoWayNoDivide","wet","lightSignal","no","11","male","1","0","lane","left","790","no","no","no","12","notImpair","11","FALSE","61_75","auto","5_10","40"
"9183","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","1","male","0","0","crossWalk","straight","750","no","no","no","2","tempImpair","3","FALSE","31_45","auto","unk","30"
"9184","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","1","male","0","0","crossWalk","straight","750","no","no","no","3","tempImpair","3","FALSE","61_75","auto","unk","30"
"9185","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","1","male","0","0","crossWalk","straight","750","no","no","no","3","tempImpair","3","FALSE","31_45","auto","unk","30"
"9186","wint","wkday","nightEarly","onRoad","darkLgt","clear","unk","dry","lightSignal","no","1","male","0","0","crossWalk","straight","750","no","no","no","2","tempImpair","3","FALSE","61_75","auto","unk","30"
"9188","wint","sat","morn","onRoad","day","clear","twoWayNoDivide","dry","none","no","11","male","0","1","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","35"
"9189","wint","wkday","aftern","onRoad","darkLgt","snow","twoWayNoDivide","wetOther","lightSignal","no","1","female","1","0","crossWalk","straight","990","no","no","no","0","notImpair","3","FALSE","31_45","auto","15_20","45"
"9190","wint","wkday","morn","onRoad","dawnDusk","clear","twoWayNoDivide","wet","none","no","11","male","0","0","inters","left","790","no","no","no","0","notImpair","3","FALSE","16_30","auto","unk","unk"
"9192","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","yes","no","yes","12","notImpair","3","FALSE","31_45","auto","unk","35"
"9193","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","750","yes","no","yes","2","notImpair","3","FALSE","31_45","auto","unk","35"
"9194","spring","sat","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","no","2","notImpair","3","FALSE","31_45","auto","10_15","40"
"9195","spring","sat","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","no","12","notImpair","3","FALSE","31_45","auto","10_15","40"
"9196","spring","sat","morn","onRoad","day","clear","twoWayDivide","dry","none","no","1","female","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","31_45","auto","10_15","40"
"9197","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","12","tempImpair","3","TRUE","16_30","auto","35_40","45"
"9198","spring","fri","nightEarly","onRoad","darkLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","2","tempImpair","3","TRUE","16_30","auto","35_40","45"
"9201","wint","wkday","aftern","onRoad","day","rain","twoWayDivide","wet","lightSignal","no","11","male","1","0","crossWalk","left","750","yes","no","yes","0","notImpair","3","FALSE","31_45","lightTruck","unk","40"
"9202","wint","wkday","morn","onRoad","day","rain","unk","wet","lightSignal","no","10","male","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","61_75","auto","unk","35"
"9204","wint","wkday","nightLate","onRoad","darkLgt","clear","twoWayNoDivide","dry","lightSignal","no","11","male","1","1","crossWalk","left","790","no","no","no","0","notImpair","3","TRUE","75plus","utility","unk","25"
"9207","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","notImpair","3","FALSE","16_30","auto","unk","25"
"9209","spring","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","physSign","no","1","female","0","1","crossWalk","straight","750","yes","no","no","0","notImpair","3","FALSE","16_30","utility","unk","25"
"9210","spring","fri","nightEarly","onRoad","darkNotLgt","clear","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","750","no","no","no","6","notImpair","3","TRUE","46_60","heavyTruck","unk","55"
"9211","wint","sun","aftern","onRoad","dawnDusk","cloud","twoWayNoDivide","wet","none","no","1","female","0","0","lane","unk","750","no","no","no","0","notImpair","3","FALSE","16_30","auto","unk","45"
"9212","wint","wkday","nightEarly","onRoad","darkNotLgt","cloud","twoWayNoDivide","dry","none","no","15","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","FALSE","46_60","auto","unk","40"
"9214","spring","wkday","morn","offRoad","day","clear","twoWayNoDivide","dry","none","no","14","male","0","0","nonTraffic","unk","990","no","no","yes","0","notImpair","14","FALSE","61_75","lightTruck","unk","35"
"9215","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","no","10","female","0","1","crossWalk","right","790","yes","no","yes","0","notImpair","3","FALSE","46_60","auto","unk","15"
"9216","wint","wkday","morn","offRoad","day","clear","oneWay","dry","none","no","1","male","0","1","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","31_45","bus","unk","unk"
"9217","wint","wkday","morn","offRoad","day","clear","oneWay","dry","none","no","1","male","0","1","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","31_45","bus","unk","unk"
"9218","wint","wkday","morn","offRoad","day","clear","oneWay","dry","none","no","1","male","0","1","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","46_60","bus","unk","unk"
"9219","wint","wkday","morn","offRoad","day","clear","oneWay","dry","none","no","1","male","0","1","shoulder","unk","990","no","no","no","0","notImpair","9","FALSE","46_60","bus","unk","unk"
"9220","spring","sat","aftern","onRoad","day","rain","twoWayNoDivide","dry","lightSignal","no","10","female","1","0","crossWalk","right","790","no","no","no","0","notImpair","3","FALSE","31_45","utility","unk","25"
"9222","wint","wkday","aftern","onRoad","dawnDusk","clear","unk","dry","lightSignal","no","11","male","0","0","crossWalk","left","790","yes","no","no","3","notImpair","3","FALSE","31_45","auto","unk","unk"
"9224","spring","wkday","nightLate","onRoad","darkNotLgt","cloud","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","400","no","no","no","9","notImpair","5","FALSE","31_45","lightTruck","unk","45"
"9225","wint","wkday","nightEarly","onRoad","darkLgt","rain","unk","wet","lightSignal","no","11","female","0","0","crossWalk","left","790","no","no","no","0","notImpair","3","FALSE","46_60","vanLight","unk","unk"
"9226","wint","fri","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","750","no","no","no","2","notImpair","3","TRUE","46_60","lightTruck","unk","35"
"9227","wint","fri","nightEarly","onRoad","darkNotLgt","clear","twoWayNoDivide","dry","none","no","14","male","0","0","lane","unk","750","no","no","no","19","notImpair","3","TRUE","46_60","lightTruck","unk","35"
"9229","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","unk","11","male","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","16_30","utility","unk","40"
"9230","wint","wkday","aftern","onRoad","day","clear","twoWayDivide","dry","lightSignal","unk","11","male","0","0","crossWalk","left","790","yes","no","yes","0","notImpair","3","FALSE","16_30","utility","unk","40"
"9232","spring","wkday","aftern","onRoad","day","clear","twoWayNoDivide","dry","physSign","no","11","male","1","1","lane","left","790","no","no","no","12","notImpair","3","FALSE","46_60","auto","unk","25"
"9241","wint","sun","nightEarly","onRoad","darkLgt","cloud","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","2","tempImpair","3","TRUE","16_30","auto","unk","60"
"9242","wint","sun","nightEarly","onRoad","darkLgt","cloud","twoWayDivide","dry","none","no","1","male","0","0","lane","unk","740","no","no","no","11","tempImpair","3","TRUE","16_30","auto","unk","60"
"9246","wint","wkday","aftern","onRoad","day","clear","twoWayNoDivide","wet","none","no","1","unk","1","0","lane","unk","750","yes","no","no","0","notImpair","3","FALSE","unk","auto","unk","15"
"9250","wint","wkday","aftern","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","340","yes","no","yes","1","notImpair","3","FALSE","31_45","utility","unk","25"
"9251","wint","wkday","aftern","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","0","0","lane","unk","340","yes","no","yes","2","notImpair","3","FALSE","31_45","utility","unk","25"
"9252","wint","fri","aftern","onRoad","day","clear","twoWayNoDivide","dry","none","unk","1","male","0","0","lane","unk","400","yes","no","yes","0","notImpair","5","FALSE","0_15","auto","unk","unk"
"9255","wint","wkday","nightEarly","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","1","male","1","0","crossWalk","straight","750","yes","no","no","0","tempImpair","3","FALSE","0_15","auto","unk","35"
"9258","wint","fri","aftern","onRoad","darkLgt","clear","twoWayNoDivide","dry","none","no","10","female","0","0","lane","unk","790","no","no","no","0","notImpair","3","FALSE","46_60","auto","unk","unk"
